date,hard_coal_tenn_actual,gas_tenn_actual,biomass_tenn_actual,pumped_storage_tenn_actual,hydro_tenn_actual,other_conv_tenn_actual,other_renew_tenn_actual,hard_coal_tenn_fitted,gas_tenn_fitted,biomass_tenn_fitted,pumped_storage_tenn_fitted,hydro_tenn_fitted,other_conv_tenn_fitted,other_renew_tenn_fitted,hard_coal_tenn_lower,gas_tenn_lower,biomass_tenn_lower,pumped_storage_tenn_lower,hydro_tenn_lower,other_conv_tenn_lower,other_renew_tenn_lower,hard_coal_tenn_upper,gas_tenn_upper,biomass_tenn_upper,pumped_storage_tenn_upper,hydro_tenn_upper,other_conv_tenn_upper,other_renew_tenn_upper,cutoff,hours_ahead
2026-02-10 21:00:00+00:00,916.88,4438.02,2088.22,14.429994,473.7,248.34,28.71,546.6235247669118,2083.827297908986,2003.329689300352,259.3346877096628,923.5201334138196,274.0725966822179,32.72708168311364,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-04 00:00:00+00:00,165
2026-02-10 22:00:00+00:00,769.46,4269.86,2035.85,0.24000663,459.97,251.86,28.71,541.3524316574332,2005.8911851789,1996.1240856364566,266.8217687234327,924.2089824358884,274.0725966822179,32.83190061082155,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-04 00:00:00+00:00,166
2026-02-10 23:00:00+00:00,686.23,4177.84,1984.77,0.24000663,454.76,274.69,28.71,536.2089942134804,1966.1510459990109,1991.9830784297217,274.30884973720254,924.859778503043,274.0725966822179,32.93914410236258,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-04 00:00:00+00:00,167
2026-02-05 00:00:00+00:00,480.32,3375.43,1907.15,0.13000602,378.25003,273.18,28.71,485.322373212403,1950.8107163282025,1898.969271122771,102.10598642049511,904.7056857458205,274.0725966822179,33.44249615482244,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,0
2026-02-05 01:00:00+00:00,443.64,3392.18,1895.91,1.134917e-06,391.06003,273.18,28.71,483.04760743039265,1959.1252716135918,1902.183683307503,109.593067434265,905.3126541106718,274.0725966822179,33.47132860544664,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,1
2026-02-05 02:00:00+00:00,673.48,3343.45,1890.01,0.14000052,382.62003,273.18,28.71,486.24553260643205,1998.7119893155293,1908.6439600440408,117.08014844803489,906.2755832784842,274.0725966822179,33.48372421901339,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,2
2026-02-05 03:00:00+00:00,766.73,3360.37,1904.51,0.19000357,383.65,267.25,28.71,491.7050216737075,2023.6095165706297,1917.0163354430726,124.56722946180477,907.0862933536429,274.0725966822179,33.47779687529035,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,3
2026-02-05 04:00:00+00:00,917.34,3527.71,1933.95,0.19000357,402.06003,253.44,28.71,504.7146330222091,2110.2111465313483,1932.684121360046,132.05431047557465,907.7770671869985,274.0725966822179,33.483725507873196,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,4
2026-02-05 05:00:00+00:00,1105.56,3651.41,2010.41,49.78,413.69003,249.48,28.71,519.5278127763509,2296.8717404794616,1961.3484803677693,139.54139148934456,908.3859596919186,274.0725966822179,33.49127055971993,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,5
2026-02-05 06:00:00+00:00,1172.71,3893.32,2119.63,794.25,406.42,249.48,28.71,541.8975190483602,2435.8209143706576,1986.3784665847454,147.02847250311444,909.6429572173571,274.0725966822179,33.46055191873102,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,6
2026-02-05 07:00:00+00:00,1129.28,3908.9,2192.71,772.4,552.51,249.48,28.71,551.6243642504262,2473.9529258322395,1997.090858781036,154.51555351688432,910.5069009176566,274.0725966822179,33.430372895005306,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,7
2026-02-05 08:00:00+00:00,1129.62,4031.91,2196.67,750.55,444.79,249.44,28.71,551.0986621515752,2450.806115556841,1992.692527933308,162.00263453065423,911.3318287650252,274.0725966822179,33.38537370387855,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,8
2026-02-05 09:00:00+00:00,1105.17,4158.49,2157.41,571.35,675.82,255.42,28.71,547.4641416588564,2357.4279403476176,1979.943138246857,169.48971554442412,912.042592466228,274.0725966822179,33.29806950629538,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,9
2026-02-05 10:00:00+00:00,1094.57,4283.3,2119.75,585.86,519.96,257.4,28.71,543.5514102226298,2290.9710238456855,1966.5930228946827,176.976796558194,912.5953643079217,274.0725966822179,33.15310062279014,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,10
2026-02-05 11:00:00+00:00,1046.21,4114.23,2045.05,178.43,494.07,378.11,28.71,533.5761708523097,2226.5193766613875,1951.8696001292744,184.46387757196388,913.0110970780506,274.0725966822179,32.95289284592223,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,11
2026-02-05 12:00:00+00:00,942.47,3891.29,2028.68,123.47,499.17,339.41,28.71,530.1610426567985,2177.435188394007,1944.3619098139409,191.9509585857338,914.1510444039847,274.0725966822179,32.93483968972979,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,12
2026-02-05 13:00:00+00:00,991.99005,3988.85,2019.79,132.38,473.58,338.73,28.71,533.6082798601342,2189.0282526343162,1949.9425936027576,199.43803959950367,914.7409096145054,274.0725966822179,32.83433171401296,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,13
2026-02-05 14:00:00+00:00,904.3,4016.33,2036.41,33.940002,486.28,344.27,28.71,539.0411746130088,2258.5329363112623,1972.1030692402,206.92512061327355,915.3536500860342,274.0725966822179,32.79741584807245,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,14
2026-02-05 15:00:00+00:00,1057.36,4212.59,2126.37,223.96,504.9,345.2,28.71,549.0671282814927,2365.6470117910094,2001.1383026540177,214.41220162704346,915.7503555507236,274.0725966822179,32.85858205009196,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,15
2026-02-05 16:00:00+00:00,1083.22,4297.71,2213.3,799.8,558.71,265.35,28.71,558.7920324220543,2447.7603714381066,2021.5758346220907,221.89928264081334,915.8330034501176,274.0725966822179,33.108368579979555,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,16
2026-02-05 17:00:00+00:00,1185.39,4313.67,2241.25,842.41,545.3,265.31,28.71,562.8686234881536,2447.9833227898357,2029.7871003260932,229.38636365458322,916.2677638502549,274.0725966822179,33.31342821742612,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,17
2026-02-05 18:00:00+00:00,1199.75,4091.5,2217.78,532.97,530.96,265.31,28.71,563.1343573916788,2429.2944610184895,2029.4877789497048,236.87344466835313,916.8595528762755,274.0725966822179,33.34333870384696,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,18
2026-02-05 19:00:00+00:00,1129.75,4003.43,2131.34,304.45,590.61,265.31,28.71,560.532929776813,2363.3174718340492,2024.5564455739384,244.360525682123,917.3923358459089,274.0725966822179,33.4360331354772,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,19
2026-02-05 20:00:00+00:00,1341.81,3818.81,2053.72,144.22,433.02,271.24,28.71,554.5007330837211,2312.3347769933916,2023.2494497485031,251.8476066958929,918.16018145239,274.0725966822179,33.44654106956161,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,20
2026-02-05 21:00:00+00:00,1306.56,3745.25,1995.77,35.160004,397.83,273.18,28.71,550.6818687274815,2257.1909608187093,2021.3045673156093,259.3346877096628,919.006060085089,274.0725966822179,33.4484273149902,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,21
2026-02-05 22:00:00+00:00,1165.92,3746.93,1959.02,0.3099987,337.82004,273.18,28.71,545.2971229502639,2186.1835546889893,2019.0432099011423,266.8217687234327,919.8509771401269,274.0725966822179,33.43279759403353,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,22
2026-02-05 23:00:00+00:00,1142.64,3820.5303,1909.99,0.3099987,330.61002,239.55,28.71,539.7954313875587,2145.9507011976707,2017.764543105922,274.30884973720254,920.658800837378,274.0725966822179,33.42983196888462,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,23
2026-02-06 00:00:00+00:00,1186.17,3873.44,1903.04,0.25999564,318.91,245.49,28.71,529.2879855249245,2044.4625973632365,1900.6415652141322,102.10598642049511,905.890618678777,274.0725966822179,33.378634173816394,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,24
2026-02-06 01:00:00+00:00,1190.45,3773.5503,1895.73,0.20999259,320.14993,245.53,28.71,531.7471951800217,2042.394560219601,1904.1303047040915,109.593067434265,906.7955030322541,274.0725966822179,33.36920284147487,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,25
2026-02-06 02:00:00+00:00,1186.94,3587.75,1888.01,0.20999259,315.4,245.53,28.71,537.8301974213862,2058.489534480606,1908.854245100571,117.08014844803489,907.6423439027919,274.0725966822179,33.40396254569203,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,26
2026-02-06 03:00:00+00:00,1177.77,3646.11,1903.57,0.22000235,317.01004,239.55,28.71,542.0188168475488,2104.0933077065315,1917.0587847797854,124.56722946180477,908.547228591878,274.0725966822179,33.449770071646995,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,27
2026-02-06 04:00:00+00:00,1127.24,3732.38,1944.1,0.25999564,327.50003,234.61,28.71,549.1451397711023,2192.037445754523,1930.569176084328,132.05431047557465,909.3350634060287,274.0725966822179,33.4608178933848,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,28
2026-02-06 05:00:00+00:00,1313.97,4239.22,2050.22,180.15,512.13,233.62,28.71,562.8971244181816,2359.186510642892,1957.6242019321726,139.54139148934456,910.1228985557882,274.0725966822179,33.4608178933848,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,29
2026-02-06 06:00:00+00:00,1266.03,4379.28,2149.19,513.71,649.06,233.62,28.71,575.8503842891074,2485.5245493641996,1980.0814257013355,147.02847250311444,910.8897819244305,274.0725966822179,33.457315123493736,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,30
2026-02-06 07:00:00+00:00,1209.4,4270.53,2203.03,830.84,527.94,233.66,28.71,580.0533610454125,2516.995806659113,1988.825809936365,154.51555351688432,911.7366221347904,274.0725966822179,33.447345462748835,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,31
2026-02-06 08:00:00+00:00,1204.53,4622.2,2187.51,509.93,457.62,233.66,28.71,579.7605648621387,2470.130994909031,1983.901220815516,162.00263453065423,912.6824481372321,274.0725966822179,33.28755754043992,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,32
2026-02-06 09:00:00+00:00,1341.45,4648.6,2118.85,166.61,679.82,239.63,28.71,577.4678262515681,2410.199339493006,1980.724543395238,169.48971554442412,913.6473017807223,274.0725966822179,33.10971648700591,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,33
2026-02-06 10:00:00+00:00,1432.4299,4709.69,2056.27,260.93,689.6,241.65,28.71,576.149996898067,2358.4377129909544,1977.193558123031,176.976796558194,914.8681681862128,274.0725966822179,32.92082758676676,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,34
2026-02-06 11:00:00+00:00,1415.19,4630.9194,2007.76,94.11,475.6,241.69,28.71,573.3088627635449,2340.8572836182275,1972.8953337314247,184.46387757196388,915.9320059658198,274.0725966822179,32.69825705317328,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,35
2026-02-06 12:00:00+00:00,1402.77,4601.5596,1998.09,0.3099987,438.75,241.73,28.71,569.1656466649429,2322.167569278794,1972.037824915971,191.9509585857338,916.3477387359487,274.0725966822179,32.636821002456564,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,36
2026-02-06 13:00:00+00:00,1353.59,4634.62,2007.73,0.3099987,418.70004,241.73,28.71,567.343352349498,2328.441454705419,1979.773880858692,199.43803959950367,917.1945789463086,274.0725966822179,32.61903637357016,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,37
2026-02-06 14:00:00+00:00,1191.2,4744.67,2050.21,21.289995,448.43,241.73,28.71,568.6967543039697,2382.018475499954,1994.486792512027,206.92512061327355,917.9424360052984,274.0725966822179,32.644364767978324,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,38
2026-02-06 15:00:00+00:00,1182.67,4779.25,2152.92,216.01,470.84,241.69,28.71,571.7255019335504,2417.6922746858186,2006.314136595791,214.41220162704346,918.5722796311579,274.0725966822179,32.64140048675309,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,39
2026-02-06 16:00:00+00:00,1043.71,4823.22,2251.85,588.24,624.83,241.69,28.71,577.7783696956786,2455.871528437903,2018.5248876450432,221.89928264081334,919.1631067549486,274.0725966822179,32.72951281383699,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,40
2026-02-06 17:00:00+00:00,928.73,4823.2793,2296.27,349.79,735.16,241.69,28.71,576.2893831493918,2462.094984053865,2023.6241992808873,229.38636365458322,919.8719459694336,274.0725966822179,32.82570854623835,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,41
2026-02-06 18:00:00+00:00,929.51,4803.65,2278.78,175.98,629.84,241.69,28.71,570.2735942123916,2417.798562637291,2021.3515319355872,236.87344466835313,920.5807851949587,274.0725966822179,32.84995896244858,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,42
2026-02-06 19:00:00+00:00,809.3,4693.55,2203.0,0.2799999,404.53,241.69,28.71,559.5756883073593,2329.57589348033,2015.4714937841877,244.360525682123,921.3096129679752,274.0725966822179,32.848342473052305,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,43
2026-02-06 20:00:00+00:00,801.96,4599.24,2104.71,0.2799999,409.65,244.66,28.71,550.4225731453715,2258.266712793611,2010.8781692239356,251.8476066958929,921.9004410765127,274.0725966822179,32.915975761254295,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,44
2026-02-06 21:00:00+00:00,893.39,4525.62,2028.47,0.2799999,404.14005,245.65,28.71,549.8602513108135,2194.6260700773782,2007.3969645501043,259.3346877096628,922.5502742456506,274.0725966822179,32.979028163637366,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,45
2026-02-06 22:00:00+00:00,960.4,3860.58,1988.93,0.2799999,393.21,249.25,28.71,543.8222261408172,2113.7041827949943,1999.9471569217806,266.8217687234327,923.2001074147885,274.0725966822179,33.04019440072307,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,46
2026-02-06 23:00:00+00:00,926.5,3677.3704,1944.19,0.2799999,383.78,225.39,28.71,535.248162537118,2035.0237905512636,1995.68845427604,274.30884973720254,923.7709449842607,274.0725966822179,33.06390636333365,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,47
2026-02-07 00:00:00+00:00,924.78,3607.56,1936.38,0.13000602,375.63004,220.88,28.71,520.9485665796769,1932.7120731132122,1878.6165454743493,102.10598642049511,908.7257969621863,274.0725966822179,32.92540575967097,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,48
2026-02-07 01:00:00+00:00,933.43,3558.79,1925.72,0.059998695,387.67,221.63,28.71,517.9398800927883,1926.4111643988622,1882.6415565373784,109.593067434265,909.4346368478892,274.0725966822179,32.951004002776344,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,49
2026-02-07 02:00:00+00:00,928.69,3541.87,1918.75,0.059998695,386.25003,220.33,28.71,517.5945084225905,1930.849175760173,1886.8619012463882,117.08014844803489,910.1425128397885,274.0725966822179,32.996003284033165,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,50
2026-02-07 03:00:00+00:00,928.26,3553.42,1933.52,1.134917e-06,373.43002,217.95,28.71,517.6993343484992,1952.8818204391166,1894.2967234240891,124.56722946180477,910.8123355522048,274.0725966822179,33.0364218747997,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,51
2026-02-07 04:00:00+00:00,947.41,3524.4202,1965.4,0.019990148,369.48,218.94,28.71,521.855109568806,1969.6558609791207,1900.69310818011,132.05431047557465,911.580180823077,274.0725966822179,33.0601338023441,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,2026-02-05 00:00:00+00:00,52
