date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-19 21:00:00+00:00,279.8,264.74432,197.72028,331.76837
2026-02-19 22:00:00+00:00,287.93,264.7611,197.73706,331.78516
2026-02-19 23:00:00+00:00,284.03,265.2898,198.26576,332.31384
2026-02-20 00:00:00+00:00,284.38,256.9537,189.92967,323.97775
2026-02-20 01:00:00+00:00,259.43,242.15747,175.13344,309.18152
2026-02-20 02:00:00+00:00,177.74,214.09708,147.07306,281.12112
2026-02-20 03:00:00+00:00,123.23003,180.55222,113.52818,247.57626
2026-02-20 04:00:00+00:00,116.520004,186.12247,119.09845,253.1465
2026-02-20 05:00:00+00:00,103.58998,190.87167,123.847626,257.89572
2026-02-20 06:00:00+00:00,70.110016,157.87164,90.84761,224.89568
2026-02-20 07:00:00+00:00,84.07001,160.04533,93.021286,227.06937
2026-02-20 08:00:00+00:00,108.22,147.69357,80.669525,214.7176
2026-02-20 09:00:00+00:00,31.640013,105.177444,38.153408,172.20148
2026-02-20 10:00:00+00:00,25.580015,82.8186,15.794583,149.84264
2026-02-20 11:00:00+00:00,47.95001,84.55997,17.535948,151.584
2026-02-20 12:00:00+00:00,60.14001,115.646545,48.622524,182.67058
2026-02-20 13:00:00+00:00,87.19,127.74382,60.719784,194.76785
2026-02-20 14:00:00+00:00,84.87001,136.3421,69.318085,203.36613
2026-02-20 15:00:00+00:00,94.55,154.07744,87.053406,221.10147
2026-02-20 16:00:00+00:00,153.49,170.3452,103.32117,237.36923
2026-02-20 17:00:00+00:00,229.12,217.60745,150.58342,284.6315
2026-02-20 18:00:00+00:00,464.46,285.77994,218.75589,352.804
2026-02-20 19:00:00+00:00,652.5,357.41608,290.39206,424.44012
2026-02-20 20:00:00+00:00,927.05,494.8103,427.78625,561.83435
2026-02-20 21:00:00+00:00,1065.54,621.72986,554.7058,688.75385
