date,hard_coal_ampr_actual,lignite_ampr_actual,gas_ampr_actual,biomass_ampr_actual,pumped_storage_ampr_actual,hydro_ampr_actual,other_conv_ampr_actual,other_renew_ampr_actual,hard_coal_ampr_fitted,lignite_ampr_fitted,gas_ampr_fitted,biomass_ampr_fitted,pumped_storage_ampr_fitted,hydro_ampr_fitted,other_conv_ampr_fitted,other_renew_ampr_fitted,hard_coal_ampr_lower,lignite_ampr_lower,gas_ampr_lower,biomass_ampr_lower,pumped_storage_ampr_lower,hydro_ampr_lower,other_conv_ampr_lower,other_renew_ampr_lower,hard_coal_ampr_upper,lignite_ampr_upper,gas_ampr_upper,biomass_ampr_upper,pumped_storage_ampr_upper,hydro_ampr_upper,other_conv_ampr_upper,other_renew_ampr_upper,cutoff,hours_ahead
2026-01-31 10:00:00+00:00,1861.98,3373.77,6009.74,794.77,4.283595e-06,97.15,667.22,46.57,1163.7611763359967,3435.951927632125,3438.8141578089217,761.3013937080485,188.1000032066163,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,10
2026-01-31 11:00:00+00:00,1856.66,3402.77,5957.04,794.77,11.849995,88.8,650.01,46.57,1152.0048168422338,3430.7343818496615,3387.35943152066,760.8756355004234,194.61808743982522,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,11
2026-01-31 12:00:00+00:00,1853.77,3380.29,5318.26,794.77,4.283595e-06,88.81,638.82,46.57,1163.5196495385985,3415.1451797161753,3416.1116515162175,761.3983680111197,201.13617167303414,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,12
2026-01-31 13:00:00+00:00,1853.97,3338.91,5626.6,794.86,4.283595e-06,89.16,667.03,44.66,1175.451571253153,3425.9885219366975,3463.669492156414,763.5184335978688,207.6542559062431,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,2215.72,3481.15,5947.42,795.14,4.283595e-06,97.74,661.39,42.75,1198.1271246658275,3459.9728595542574,3571.1259473271807,768.0480916541627,214.17234013945202,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,2432.1,3589.16,5951.8,795.53,46.349995,97.6,640.18,42.75,1221.278187797616,3510.018075063656,3688.989371286746,773.3061650645003,220.69042437266097,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,2406.98,3665.11,5745.26,796.25,213.5,98.03,634.49,42.75,1243.8714406641905,3543.485361924042,3800.635303154167,778.1213003498256,227.2085086058699,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,2603.42,3671.24,6028.61,796.89,435.35,98.32,613.91,42.75,1252.567305724589,3560.7695109018705,3835.552704398063,780.0767856777701,233.72659283907882,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,2491.52,3657.64,6126.7,796.89,164.54,98.1,641.71,42.75,1241.9434279372829,3536.8922260203053,3794.836846045598,780.4957682600897,240.24467707228777,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,1992.99,3651.5,6253.87,796.89,4.283595e-06,97.56,654.88,42.75,1205.5983990711088,3492.369091635233,3659.7845914163768,779.3273048848505,246.7627613054967,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,1890.65,3666.1,5785.02,796.98,166.1,97.57,676.32,42.75,1173.8451213428664,3462.8724084419796,3551.5475047898854,779.1991006636224,253.28084553870565,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,1818.44,3657.25,5884.31,795.96,18.879993,97.49,678.29,42.75,1154.082622565404,3457.5062200927614,3486.308543847078,779.5846194530269,259.7989297719146,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,21
2026-01-31 22:00:00+00:00,2056.45,3655.08,5362.03,795.18,4.283595e-06,97.39,627.93,42.75,1126.8391296513335,3432.603036267732,3386.481071567575,778.9958327623561,266.3170140051235,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,22
2026-01-31 23:00:00+00:00,2032.88,3500.87,4771.86,795.14,4.283595e-06,85.2,612.17,39.92,1080.8984972479714,3388.382235721985,3223.7127304159894,777.80394034248,272.8350982383324,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,23
2026-02-01 00:00:00+00:00,2164.45,3400.04,4388.35,795.72,2.0800061,83.88,648.81,39.92,1058.3239086102171,3364.762784187326,3073.7702579149995,746.6039695511654,122.91916087452694,108.84570754270989,611.1734922603692,50.285571513668906,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,24
