date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-06-20 23:00:00+00:00,,8709.651,8489.858,8929.444
2026-06-21 00:00:00+00:00,,8504.043,8284.25,8723.836
2026-06-21 01:00:00+00:00,,8233.757,8013.9634,8453.549
2026-06-21 02:00:00+00:00,,7848.2827,7628.4897,8068.0757
2026-06-21 03:00:00+00:00,,7796.2393,7576.4463,8016.0317
2026-06-21 04:00:00+00:00,,8122.911,7903.118,8342.704
2026-06-21 05:00:00+00:00,,8536.125,8316.332,8755.918
2026-06-21 06:00:00+00:00,,9039.369,8819.576,9259.161
2026-06-21 07:00:00+00:00,,9323.051,9103.258,9542.844
2026-06-21 08:00:00+00:00,,9527.234,9307.441,9747.026
2026-06-21 09:00:00+00:00,,9832.9795,9613.187,10052.772
2026-06-21 10:00:00+00:00,,9688.735,9468.942,9908.528
2026-06-21 11:00:00+00:00,,9688.901,9469.109,9908.694
2026-06-21 12:00:00+00:00,,9797.908,9578.115,10017.701
2026-06-21 13:00:00+00:00,,9835.122,9615.33,10054.915
2026-06-21 14:00:00+00:00,,9920.312,9700.52,10140.1045
2026-06-21 15:00:00+00:00,,10241.573,10021.78,10461.366
2026-06-21 16:00:00+00:00,,10531.134,10311.342,10750.927
2026-06-21 17:00:00+00:00,,10590.587,10370.794,10810.38
2026-06-21 18:00:00+00:00,,10207.336,9987.543,10427.129
2026-06-21 19:00:00+00:00,,10077.093,9857.301,10296.886
2026-06-21 20:00:00+00:00,,9707.413,9487.62,9927.206
2026-06-21 21:00:00+00:00,,9319.196,9099.403,9538.988
2026-06-21 22:00:00+00:00,,8843.37,8623.577,9063.163
2026-06-21 23:00:00+00:00,,8459.214,8239.421,8679.007
